mag_id
1963585919
2088128810
2026585619
2171932368
2126364451
2131286378
2017595810
2611567586
2333034697
2596015084
2587216311
1141684264
2612274471
1598189373
2081438702
2474496352
2504521303
2556526409
2466023948
2613267033
1960305390
2492841122
2025918804
2395472943
2184133901
2110234844
2488023218
2594058811
2260084776
3175694603
2883837031
3034953519
2612421865
2113680867
2911678303
2887530568
2254537410
609068420
1991049437
2186970589
2018148378
2079038530
2525227385
1509627195
2793277512
2292701398
2562766371
2758301572
2942664047
2617153450
2901796981
2941237309
1512262279
2346206994
2619491575
2753768563
2187966039
2768909329
3076849144
2511884869
2463919866
3035379359
1952488135
2558625770
2530945751
2594912664
2614624087
383135094
2169616320
1977607547
2909214061
2041641604
961967439
1802066388
2910734430
2912099590
2071410515
2154642700
2806537132
964936750
2147481583
2224151463
2907511551
2279161477
2603277994
2904289963
1995591245
2323568092
188639379
2770058181
46228059
2491486925
2493059000
2614867683
2486803970
2493267635
3028203094
2095099929
2182179159
2420937693
2117263543
905080586
2096582896
2731525691
2023216257
2900141860
2086672633
2973694877
2731035587
2265463515
2567702812
2985557621
2621274521
2567654853
2594946378
628475466
2758487339
1850865318
2057400552
1990711990
2148263645
3091513613
2806102127
2617167596
2904671831
2325288501
2000029910
2498830422
253939971
2123732030
2043114134
2132550945
2134267121
2981400600
2997461858
2345812064
2804857049
2736076540
3067297376
2242081859
2415840148
2760813778
2246193522
2595602256
2972993385
2561697052
3026271686
2144608052
2612082277
2506671469
2282553687
1966913144
2775384779
2686377191
1987534390
2073553954
2108672331
2511375774
2039710316
2064606555
2332603197
1989859713
2040089115
1981918578
2184265879
3088810243
2127211885
2960918349
2676416267
2759924772
2710790296
2988224507
1984493788
1681204869
2028169417
2133592504
2481443256
2617217192
2104491204
2000713095
2083978779
127180787
1943145621
203320887
2186451362
2002326377
1545659942
2055197218
2071943011
2000350026
1539453954
1566730636
2766120623
2087818213
6005923
2014651090
1559142047
1992374654
2049944762
2143803812
2735386739
2485242307
2476321045
1881854520
141178354
75824957
1966733052
2062168689
205683722
2734432476
2917471711
2077382305
2090805943
2244732202
2565771448
2281491157
2527445224
2916292611
82961883
2063380934
2165564781
1966137604
2911537593
2613063338
2130502436
2071818443
2012261924
106409666
2058945027
2034122708
2005121262
2176757006
289024250
2081386529
2076113539
2058877522
2132055944
1855004143
2944539128
2900724396
3012805127
2056796790
1981239453
2622417294
2800280282
2466819814
2735788139
2169929017
2500938939
3016009570
2885572386
2169557639
1981723444
129013288
2914638226
2898380447
3088848506
3094064027
2794469300
2999678367
2944828231
2911751579
1592934328
2615773570
2500938939
2014396719
11620612
1554800603
2902501519
2148797410
2130017810
2472940054
2611142747
2038326973
2140000731
203750981
2020729859
2168518512
2610842563
2743413911
2342928948
1030668652
1583971066
1766882528
35758529
2520845280
2468679082
2494955873
2999861142
2613217466
1979124584
2808363228
2617106281
1868913336
2473112397
2313051690
2921750407
2614891545
2909839358
2186039996
2507087909
2295364771
3044674785
2591800367
2133448733
2109120743
2613420689
2996524459
3008770717
3089362634
2597407697
2596319894
2478232644
2918030250
2916658479
2915714782
2618334752
3091854486
2948707075
2938933623
2742785560
3005132881
3046679119
2082591812
32478819
2054901346
2264395416
2419186475
1651457188
2137402828
2614886817
2390258118
2797202588
2073040867
3123114065
2102614574
1991013789
3095615027
2949508563
2058033610
2023059180
2799885990
3045582647
3046062913
2800748232
2579220649
2313648816
2616032956
2508821056
2073266098
2890870873
2978726897
2460810395
2095075487
2078483132
2963333241
2990804149
2977378204
2139716420
2503766126
2495200487
1990999662
2474480744
188775015
2032662118
2164695065
2909822325
2491425224
2591803157
2966886821
2520474058
2797490914
2613134743
12259815
2530052990
2805103340
2101407448
3022304875
2040889750
2179373374
2893724469
2905169108
1561924125
2899255658
2330681858
2936689460
3029776077
2589091680
2019832249
1548052181
2908155703
2901453492
2623259878
2551204900
2623248709
2014887348
2401781608
1967871120
2550196179
2039839186
2962228007
2130264783
2494015507
2619603537
2624809311
2126102346
2594554475
2070629046
2592565443
2276105541
2059694956
2123168773
2908795523
2801609597
637280644
2883921693
2913638099
2790191523
2310436596
2471555426
2607183653
2750644320
2201123404
2963214153
2053340132
2891412195
2134409731
2025951333
3009748544
2345120315
2915132434
2603646149
2811397177
2540534248
3113583979
3046026037
2745942267
2941435150
2265668164
64572808
2603037059
2014704677
1948388880
2803744012
1768053975
1489386544
1993662889
2925814614
291766218
2496731255
1582760063
2045156660
3041924579
2609764586
1994543706
2184881398
2033620624
2940954969
2579716123
96392772
2801034064
2074155770
2138917348
2613774713
2006332810
2613435647
66821092
1566488843
2055188686
1496976698
2237842677
2113210612
2091195422
1548444287
2489089210
2342560366
2062878466
2792011574
2021013828
1521847481
2478444536
44792022
2472089114
1977931799
1992696989
2027305600
2610887783
2610612395
2791517481
2060194233
1978301573
2604019613
2979720927
3037625790
1989314239
2604589322
2913602493
1523814020
2119945821
1593193367
1494089855
2164433454
2978854943
2910940154
2777877930
2944842900
2807662620
2060470254
8112120
2757624868
1973491230
2476598416
2314750943
18236153
2114870377
2521550948
2973409260
2889565747
2914457715
2521181373
1488354876
2083562840
2743926977
2363167139
1526108019
2345822618
2995586115
2482021899
1965107345
1988107442
2475481538
2025088579
2769307226
109304566
2079846758
139819880
2146861327
2529583907
1529491534
593972112
2611229285
2140484450
2110213069
2088634259
2280951074
2903874455
2999037481
2984166015
2806165599
2961606547
3044647846
2594096449
2161749311
2773245979
2491640100
2604258962
2794000882
2891964113
3138693050
2257928929
